strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,50,56,12137,0.00041196341764851283,0.0008190679007289704,12137,0.00041196341764851283,0.0008190679007289704
margin,50,163,1741,0.06950028719126938,0.050872398570527645,1741,0.06950028719126938,0.050872398570527645
margin,50,174,1507,0.0,0.0,1507,0.0,0.0
margin,50,48,3361,0.0008925914906277894,0.0017720023626698169,3361,0.0008925914906277894,0.0017720023626698169
margin,50,38,193,0.06735751295336788,0.087248322147651,193,0.06735751295336788,0.087248322147651
margin,50,69,1866,0.006430868167202572,0.011363636363636364,1866,0.006430868167202572,0.011363636363636364
margin,50,104,1744,0.00974770642201835,0.012996941896024464,1744,0.00974770642201835,0.012996941896024464
margin,50,47,618,0.0,0.0,618,0.0,0.0
margin,50,66,1955,0.005626598465473146,0.009068425391591096,1955,0.005626598465473146,0.009068425391591096
margin,50,10,1004,0.11155378486055777,0.1830065359477124,1004,0.11155378486055777,0.1830065359477124
margin,50,109,393,0.0,0.0,393,0.0,0.0
margin,50,26,807,0.009913258983890954,0.011851851851851851,807,0.009913258983890954,0.011851851851851851
margin,100,56,12136,0.048450889914304546,0.09119106699751861,12137,0.04844689791546511,0.09118399627820423
margin,100,163,1741,0.05973578403216542,0.05641442907512883,1741,0.05973578403216542,0.05639913232104121
margin,100,174,1506,0.0,0.0,1507,0.0,0.0
margin,100,48,3361,0.0008925914906277894,0.001768867924528302,3361,0.0008925914906277894,0.001768867924528302
margin,100,38,193,0.06735751295336788,0.08609271523178808,193,0.06735751295336788,0.08609271523178808
margin,100,69,1866,0.005894962486602358,0.010684798445847498,1866,0.005894962486602358,0.010684798445847498
margin,100,104,1743,0.36718301778542745,0.35704323570432356,1744,0.36754587155963303,0.3574017284638974
margin,100,47,618,0.0016181229773462784,0.002824858757062147,618,0.0016181229773462784,0.002824858757062147
margin,100,66,1955,0.005626598465473146,0.00919732441471572,1955,0.005626598465473146,0.00919732441471572
margin,100,10,1004,0.10856573705179283,0.16873065015479877,1004,0.10856573705179283,0.16873065015479877
margin,100,109,393,0.0,0.0,393,0.0,0.0
margin,100,26,807,0.009913258983890954,0.011502516175413372,807,0.009913258983890954,0.011502516175413372
margin,200,56,12134,0.5793637712213615,0.700199203187251,12137,0.5793853505808684,0.7002240477968633
margin,200,163,1741,0.06260769672601953,0.058055925432756325,1741,0.06260769672601953,0.058040468583599576
margin,200,174,1505,0.0033222591362126247,0.004651162790697674,1507,0.0033178500331785005,0.004646840148698885
margin,200,48,3360,0.018452380952380953,0.03499858876658199,3361,0.018744421303183576,0.03554301833568406
margin,200,38,193,0.06735751295336788,0.08904109589041095,193,0.06735751295336788,0.08904109589041095
margin,200,69,1865,0.006970509383378016,0.011073253833049404,1866,0.006966773847802787,0.011068539804171988
margin,200,104,1741,0.565766800689259,0.5065569555155567,1744,0.5665137614678899,0.5073170731707317
margin,200,47,618,0.0,0.0,618,0.0,0.0
